review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
f9a86a39e9f63c320e2f127252bc43c2,f9cd682c98faebc2a0e15970b3265653,2,,,2018-03-22 00:00:00,2018-03-23 02:59:20
fbe97ffa0cc3fd60bb01c24d5ed6befd,5ffc7455c07cb79260d36024277e417a,5,,Adoro comprar nas lannister ,2017-02-22 00:00:00,2017-02-23 00:49:02
ee402829f9f6d79ba8237c2dd59626ce,4eaf46d0d0e2afdb37847eaaed37d71a,5,,,2017-09-16 00:00:00,2017-09-19 01:38:44
20dad9432bd4ebc622d01c4e7ecb03b9,512485d4e17f424aef2b67cb443172ca,1,Produto ainda não chegou,Produto ainda não foi entregue.,2018-06-06 00:00:00,2018-06-10 21:28:21
1c4b779b4747bc41588bc526b983eda6,d59d667327f6340bdea79e39c63893ad,4,,,2018-02-03 00:00:00,2018-02-05 11:49:53
8b874f691331722f0e86d500c6ece37d,7cb2307c0136a7780ba260708d733818,5,,As luminárias são simplesmente lindas!,2017-08-29 00:00:00,2017-08-31 14:45:34
8be5ba67a8ea17f5e31040c0701eb16c,fa4ee681ec32520f00735c89736b5d41,1,,,2018-07-21 00:00:00,2018-07-25 13:30:37
ab412feb7691084b8557e343ca82940e,6a561b1f3b2ed85c05e55494271c7061,5,,,2017-05-19 00:00:00,2017-05-20 10:09:58
345cfa557990d3424f7fc626b33e885f,7dbfdea1e79e8d8b6d378f9e07416e74,4,,Tudo ok muito rápido na entrega muito bem embalado recebimento a todos do grupo baratheon.ob,2017-11-15 00:00:00,2017-11-17 16:07:51
e3474af5b2ca0e799a9517f22c0452b7,6e07bd59206483eaf297df6587e1ef06,5,,,2017-06-07 00:00:00,2017-06-08 12:44:11
4ce5d5e8fb0dd288ae6db8af3b2214ab,16ee199eae699a717d29b7135597f94f,4,,,2018-04-18 00:00:00,2018-04-21 22:07:16
4f7606ce3a77999443369acbf7c01d8a,9d52ed75974d7c18cdbce888c9ecfc93,2,,,2018-03-02 00:00:00,2018-03-05 15:07:04
684a4d53332560c5075f0995e64306a3,c195e207709acb5b45f5b8d6e67899e3,4,,,2018-05-11 00:00:00,2018-05-12 17:33:50
20e5848d320dce689d0eb11fcb0ef341,7c363fbfb4e41c26246ea6097cd275bf,5,,,2018-05-31 00:00:00,2018-05-31 14:31:59
74e722a50485959c10a48b9ba2829f45,28c9cde35b3af2a32c1371a199bf7ce5,1,ainda recomendo,"Se o produto não chegou, como pode ser obrigatório o preenchimento da avaliação geral ou se eu recomendo a loja?! Piada né?!",2018-06-01 00:00:00,2018-06-05 13:26:03
1f329008885be3b5f0aa67b5350fa750,d75c95be9d5a66d6b84a09c37c0e7f13,5,,,2017-04-18 00:00:00,2017-04-22 13:26:32
2cac90028ecd6155aa340e75c08250e6,36c048c109a2a9cedf85acc388be9f57,5,Ótimo ,Bom é confiável ,2018-05-18 00:00:00,2018-05-23 16:26:00
d6912095f8cf59c9e266b7532cd8fa43,e83d7904c216c3a03eb6c215d82b7fec,4,,"Produto entregue antes do prazo, muito bom. ",2018-01-16 00:00:00,2018-01-16 22:53:28
1f5e1aefc938520dcd8a4b301af99f67,df7e288b85ef0dd4db4c94c910b31057,5,,"Foi a primeira vez que comprei nas lannister e gostei muito... espero sempre ter resultados satisfatórias nas demais compras 
Parabéns ",2018-01-18 00:00:00,2018-01-21 02:18:43
9824851d34fc691980d1d50e72ca2249,833c7c18fb30f61e0d89316ff562c1a8,5,,"Entrega rápida, bem antes do prazo. Ótimo produto e muito bonito.",2017-08-01 00:00:00,2017-08-02 10:32:49
7834f2e43d01a1a864fda58d87759261,ee234bfd26ca588915483995d811c1d0,1,,"o meu produto não foi entregue no prazo me causando varios problemas com a minha filha, era presente de natal",2017-12-28 00:00:00,2017-12-28 10:57:19
ace498a42ad82890f5d6fba13062cac0,19fffb5eab0cb56530a7569759bcf889,4,,,2017-07-29 00:00:00,2017-08-01 19:05:36
2c438e45a24a1acd2babcc4ea015cd0d,99766ab732ba619f1f3af1c3dde129de,5,,,2017-09-21 00:00:00,2017-09-26 23:55:53
682a41ab28e745a2574c75d69d6f25b7,a04b6ad9c324577c000835fca4587931,2,,,2018-02-28 00:00:00,2018-03-01 14:21:54
8ee0c3441eb0deba8a2ddb73f22d49ef,062e5ab5d16890def5883cd9fe35615e,5,,,2017-11-08 00:00:00,2017-11-08 14:38:41
77650be7f386f52dc4b545971cc74a8d,3b401cba521461d124e0487ea53bb009,5,,,2018-08-24 00:00:00,2018-08-25 11:52:30
1a9bfaf727ce12d738dd972a8cb35808,97b8a149d521ea9fbbbce767a458846e,1,,Até agora só transtorno por causa desse produto.,2017-07-05 00:00:00,2017-07-05 16:18:56
dc7e3915fc6bd73d2db0326100242ae1,1921024da7f9d26bae5f85b4e382fe07,5,,,2017-11-02 00:00:00,2017-11-02 19:35:28
4082feb3d892537cdb66847500fcc912,d43b7a0e941b30ad41b6ff00ce74d59a,5,,,2017-11-08 00:00:00,2017-11-08 19:08:09
c284e23800a5f635228c7339134aeb28,da48dc4b67c6a225cba172618417ac34,5,,"Produto correto, entrega antes da data. Tudo perfeito.",2017-03-29 00:00:00,2017-03-29 21:46:36
3315d475b05ea7c41c4b11f6960c679b,b0caa968184329b15d148bfa24d205e9,5,,,2017-02-18 00:00:00,2017-02-18 22:29:17
74e848d54fc0801f40a8ef50b1f37d87,df5f09e5abe6a879e4c73dab4eacc0fd,4,,,2018-03-20 00:00:00,2018-03-21 00:32:17
b7c683ec171cf5e54f75d6a7c6f076eb,8835bc08d0bba62b3f65c7903126fa49,5,Ótimo produto ,"Atendeu minhas expectativas, excelente produto com ótimo preço.",2018-08-16 00:00:00,2018-08-18 21:03:53
1cb47f1442b145025fa269c328de5952,2e97c9670a0854380fe1b37038d5799c,1,,Produto arranhado!,2017-12-16 00:00:00,2017-12-18 20:31:15
5f82315fdb9331aac98479c3f203b430,f422805096570eb55302abeb0c77137d,3,,,2017-09-04 00:00:00,2017-09-04 13:17:24
5f8729feaded33872d7277c55f59ef35,f778c1525f995ec52f0dacbef2b17b20,5,COMPETENTE,"RAPIDO, PARABENS ATENDEU UMA NECESSIDADE DE URGENCIA . ",2018-08-04 00:00:00,2018-08-07 17:52:33
451fa10b85477480a95049a73d15abe9,2c62dbd00c329b2e3310383124183d37,3,,"São bonitas, o único problema que são muito finas. Deveria ser melhor ",2017-12-29 00:00:00,2017-12-29 20:14:24
a12138b5f64bab8980748a82934e7e96,b9aa04fee730826d066fd6b7f63def15,5,,"compra certa, recomendo a loja ",2017-07-20 00:00:00,2017-07-21 01:29:59
9afd160ca68dac6dc38317da96e3a283,93b74681985a4a11ca3b48be35576434,5,Ótimo,,2018-07-26 00:00:00,2018-07-26 22:57:27
a674c1b02707c6ccffb62ef3bfd3115b,2b9adeb55e0bd21f06e9dbcb10855229,4,,,2017-07-27 00:00:00,2017-07-28 10:52:47
a1a2f40d76e3e508ed2e16a499c2321c,a6acb34f913bfaf8367a31f75d53829f,3,,,2017-11-08 00:00:00,2017-11-09 00:17:00
e05679c7985c1563cb18e41a40eb31ed,051c701261744807b2535ab976842f7e,5,,,2018-07-12 00:00:00,2018-07-14 01:23:39
a34e9a2d8b6e0e2ccdb7ea06c2c2c2d4,addf1e910072af631c49adca7b07fbdd,3,,,2017-02-12 00:00:00,2017-02-14 07:29:59
98a8b2f7fc9342277c53d4f710045c8d,fad50f5d61cd24d316352c44508b6ef9,4,Bom ,,2018-05-09 00:00:00,2018-05-09 23:41:31
f2e2d1b352639304af981810d3010940,7171245263ae4ceed011a77aed7d612d,5,Ótimo ,Peguei a encomenda no correio.,2018-05-26 00:00:00,2018-05-26 21:11:11
bb99eaa2c511827c81007347ed4daa23,95e8ad87dd94e0a48ffb1fd18f13be66,4,,,2018-03-20 00:00:00,2018-03-21 10:34:22
0a7a21ecaa58c88d57b808539634a444,72add4bd00723dddd208bfd31cdfe97b,2,, faltando o meu produto é um guarda roupa e veio faltando o fundo de uma gaveta.,2018-01-10 00:00:00,2018-01-15 23:24:51
d10bf915c8041a1d95cdce3db9b7e322,2411e5019928e883d049f7242362c23b,1,,Ficaram com o produto em falta e cancelaram a entrega,2017-10-07 00:00:00,2017-10-09 09:17:57
f7123bac5b91a0e2e38d8b41fd1206f4,2e604b3614664aa66867856dba7e61b7,4,,Entregou antes do prazo,2018-03-01 00:00:00,2018-03-02 11:11:24
39beb1947fbe624b5e31bbb98f35e5fd,2c52a346156e0b2ae61c3642e9cc9d91,5,,,2018-08-11 00:00:00,2018-08-13 22:01:44
35121d44671858a7df69398b3b63bf02,978e16a447af958864561d170165f266,4,,,2017-05-23 00:00:00,2017-05-23 23:30:29
fd16135e6dbf6b8a5e5b5aea9b94156e,deb8008c703b1193a5ee13bd3df5e9a6,5,,,2018-02-21 00:00:00,2018-02-22 01:16:55
b0dc5081d2e12913db2a62789fb27ac1,2618381879ed242e21138d73f79374d2,3,,Demorou a entrega..,2017-10-24 00:00:00,2017-10-25 00:34:21
2b8ba031dbfee01193af931864666f59,c91097d5f017e8117c4930db4bc51c66,1,Reclamação ,"Estou extremamente chateada com a compra, pois até agora não tenho notícias de onde andam os produtos. O prazo de entrega já extrapolou e nada. Quero que tomem providências urgentes.",2018-05-26 00:00:00,2018-05-27 01:43:21
3a9cc3b90bc22af3b6edec6ac5e899c8,8071505187465938d3f033c82180edc6,1,,"Boa noite , não gostei pois nunca conseguimos falar com vcs pelo telefone
",2017-07-18 00:00:00,2017-07-22 01:41:26
9d09b36dbfd9905d740001603557cbd3,136f44c4aee8436faeb4d831e83344ef,5,,,2018-01-17 00:00:00,2018-01-27 16:09:12
585604441b5f0c1cf969cf26c5be9ff7,76f48aa30ddc623d62de0fcc17dc19fe,5,Ótimo ,,2018-05-10 00:00:00,2018-05-10 11:28:07
b57e8f4c0f5bcb7d3c345c8359fb7a8f,535a9f00a598a142db67ed0a61a9a52b,5,,Muito bom o site é chegou antes do prazo dado,2018-01-19 00:00:00,2018-01-21 17:28:26
57a281756a0ba4a4880ac8b4a93227e6,f4b7ccd15f831ff995d4f307b0dc0f0b,5,,,2017-09-06 00:00:00,2017-09-07 02:53:59
37061f8087c91034a22542e10ebcb9a0,652138adffce146ad78592e6d17b2552,4,,,2017-02-15 00:00:00,2017-02-15 18:52:34
48f072e7143ac97ba7647de7ccdbd324,f121e3823450aaf75165ede57ffe3fb1,4,,,2017-12-15 00:00:00,2017-12-16 20:24:49
5484b689cb945cdb52af2029de96571d,b3e6486207807fc3780f9c802e5bbbc2,1,,Perfume chegou com embalagem diferente sem o logotipo da savana. Com fragrância fraca de pouca duração. Não parace ser o original da savana . Não fiquei satisfeita.,2018-05-19 00:00:00,2018-05-26 21:43:59
c0f66744cd165482a6d6ea9addc0affd,914cabf51526006bf195df40d4dba379,5,,O produto e a entrega Superou minhas expectativas.,2018-02-21 00:00:00,2018-02-23 20:17:19
c18165b29f7354594c1f3cacb2cb9d0b,0e8d721c4684c9d5ea89f2815bafc708,4,,,2017-06-06 00:00:00,2017-06-08 22:07:40
e2c2bc61644e6ae264ac70cba4e10af4,ba78eeba3ae33579487bedc08dce96be,4,,,2017-02-11 00:00:00,2017-02-14 06:19:03
f2d73264a4ce072971efd7b95a0220f2,106dccd8cf01a9d15921ba6b3028a09d,5,,,2017-10-04 00:00:00,2017-10-04 22:51:47
d478d9bbcba13bb89113911473dd6e93,4c5ad8021308604b11f7badf742189dc,5,,foi muito rápido que recebi a encomenda,2017-11-14 00:00:00,2017-11-16 22:19:03
9a8ee7f69b5de3851ec04cd3d721b822,c48a91a7cfb7c545883da4020ea3555c,5,,,2018-07-22 00:00:00,2018-07-25 09:20:35
8fb84204dce8a11667be6dd3fdfd479a,656ada45a719393ba3e97d8d9e2ef750,4,Recomendo,Produto atendeu as expectativas e cumpre o prometido.,2018-05-17 00:00:00,2018-05-21 01:06:18
b54725f62a35e44726d2ba9ce1c51e84,53aef74d5e95ede5ab3a78d696eafb6f,5,Entrega rápida,,2018-07-13 00:00:00,2018-07-15 18:57:16
3aa59f2b53a935ed8fa3a56ba0adf20e,7c3e71109e904d8e0c8d034456f87eca,5,,"Comprei no fim de Novembro/2017 e a previsão era para 22/12/2017, chegou em 14/12/2017.",2017-12-15 00:00:00,2017-12-15 16:57:23
509677e6681a95b822a807dbf4dd8803,7b2c7245f98789589c0f17e37f43fe0d,5,,Boa,2018-04-10 00:00:00,2018-04-18 17:56:11
9501a906afb351c367038da1761f8437,e9ec883d782fcfea6fec9beb9f626976,5,,,2018-05-22 00:00:00,2018-05-22 21:57:56
97ef51cad26b72e560847cf66c2b45c4,9a4c784d443e8cf58374278572c916f9,5,,Excelente ,2018-04-13 00:00:00,2018-04-15 16:53:36
45b381894ef5460877082657a949716a,18709a2aef5a66689133dba02a13e5eb,5,,"Produto chegou no prazo como combinado, e sem problemas ou avarias.
Eficiente.",2017-05-16 00:00:00,2017-05-17 18:32:28
932a3442c647b8965309d5ea378d0bfa,31f8ec47a5ed8e8e24f730ccbb66baa4,5,,,2018-07-06 00:00:00,2018-07-09 23:59:55
d9ef12d4f2fc97adfb359f2e0a46813b,4d3d516722fec1acb74876f71b18eaea,5,,,2017-04-01 00:00:00,2017-04-02 04:07:58
288aa7ca6dc5d772c5ee1572e9be545b,85cc29ec13537a45485f0008fd8c1e0e,1,,,2018-02-23 00:00:00,2018-02-25 16:30:36
0c927b4c61d2fb7ad5bdf1f654e0742e,0a82501b7148667eaff8dc8811a58f06,5,,,2017-10-28 00:00:00,2017-10-30 18:02:53
b19c38ce2f618544f87013246283c96b,7b07cef881924b566432e1343e5dba8a,5,,,2018-01-09 00:00:00,2018-01-10 08:09:10
c357fc8727ae115ef9ad561cd8635b8c,f1b3809a1da6d290236e12617e8be778,1,,,2017-12-17 00:00:00,2017-12-19 09:57:08
863d79e11d1f11c455213ff65cfd9202,fe84e8950d87d6b977d9871fd883b76f,2,Prazo longo e atraso,"A loja pediu quase 1 mês para entregar e ainda atrasou a entrega do produto.
E estamos sem receber o produto. . .",2018-08-19 00:00:00,2018-08-20 12:30:28
d5bb964d87759212fc251fb4355b7f18,8207dc60d7f55f4ac2b9601f02eeff29,5,bom,bom,2018-06-15 00:00:00,2018-06-17 15:38:02
44cd45eb9c2cfb1d0afabaa1e09866a9,1594012ccc1b0770373ce691d697e5ae,5,,Muito bom,2018-04-28 00:00:00,2018-05-02 16:23:04
1b3107b34780f9287128e02c3b4022da,00d4439957b7fd3f8da4a33a965817fb,5,,Ótima entrega rápida excelente loja comprarei sempre .,2017-05-04 00:00:00,2017-05-08 16:37:27
f9b18046cd9a0d945fecc4dc6d46382d,507a4eb733d930ed7dfc37c2dbe4e264,4,,,2017-04-11 00:00:00,2017-04-14 10:17:56
bc9f781108a4067947afdd8d33c6c9ff,10f727ff394decc79ce4fe9d02d3528e,4,,,2017-12-20 00:00:00,2017-12-22 07:10:03
0dc56be1dabd04c994a0fce5478bb16d,f4c47c5163aecbdc7ce04fa55857b332,4,,,2017-10-10 00:00:00,2017-10-11 14:23:53
f3e1ddfd75973c810ba0a3ceb1606d1e,b819fc7b1c7c3f36b7736dcd4bc66156,1,,Até o momento não recebi o produto.,2018-03-21 00:00:00,2018-03-21 22:28:11
de4fd315ad8b74d28f577b69ca2b8f62,ce648a016d0547e13c8cf94449256982,4,,Gostei,2017-08-15 00:00:00,2017-08-16 01:00:53
caf31caf2a378d09ae493e724f2f6b40,2efabe81d42a274dde6ed24c45f413ee,5,,,2018-01-06 00:00:00,2018-01-09 11:26:54
4833c9655eefb22d2e0bf6115cafddc9,d053191d68ead1854578e774976d3771,5,,,2018-05-08 00:00:00,2018-05-10 14:50:53
01807c8e1ba496f66f53b872ab866b1b,cd302f435cdd4b5fa4775e9f6243c74f,1,,Não recomendo pois recebi um produto diferente do solicitado,2017-03-29 00:00:00,2017-04-03 10:47:22
13a574f74f74586f42162cb168237dbc,ea7e528106f7ea156423a2cbafd75bc2,5,,muito bons,2017-11-01 00:00:00,2017-11-08 22:38:10
638f2197fc30dfc62fa9d3d34418dbd1,21ad66a2631bea1c9b697b500c20f1c1,5,,,2018-05-04 00:00:00,2018-05-07 13:04:21
22682680ae1aeb5589d0c44c61379497,e4272316e0c554e6648e2148434abd44,4,,"O produto chegou dentro do prazo, bem embalado, 
A descrição não era muito clara e detalhada, então fiquei contente em perceber que o produto era mais legal do que eu tinha imaginado que seria.",2018-07-12 00:00:00,2018-07-12 17:03:55
5001c5ceb613b843e9ac7e40ef8520a0,42e981c81e8c45cbe5b10d8456a0bc1f,5,,fui bem atendido em todos aspecto parabens,2018-04-21 00:00:00,2018-04-23 10:55:06
5f1a19d7aabf23b499244d8e98db943c,16c4141aba032aee4127e9c20e5df44f,3,,,2017-12-30 00:00:00,2018-01-01 18:24:45
d63d081362bdd9aa045516a88867f09d,0f20a3721e8997ae2f771ec8cf0c4d3d,4,,,2018-07-03 00:00:00,2018-07-04 10:52:15
5e2287aa3a67605ddd559f9df6656c81,ee9f6e9060450329e05aef3781e5ed38,1,,"Na verdade só chegou a metade do pedido, de duas colchas só recebi uma.",2017-12-22 00:00:00,2017-12-23 00:55:17
9e1be932dca3a284c483d2562acafe88,7955932652dd77da3bc7f63d87502949,5,,,2017-12-27 00:00:00,2017-12-28 11:50:09
d650ba1af11ded1ded5f71cff1ef86ff,336b91e412a5efd643eadc7e393192c1,5,,,2018-03-14 00:00:00,2018-03-15 01:35:14
eddf3c9360e64bdc12ffc62c64fb4854,d1b2c9f55fd006b37fc9502454713a97,4,,"A bolsa chegou rápido, apesar de eu ter q ir buscar em uma agência dos correios próxima de casa. É bem grande e linda, só as alças que deixaram a desejar, poderiam usar outro material pra alça",2018-01-13 00:00:00,2018-01-14 03:52:14
748d806499b9e9ca31c4ee806e05be13,1a09e3dca700e579fb61f7ea9c1727bf,5,,,2017-12-06 00:00:00,2017-12-06 19:48:59
506f32953da5ad22161ae4995b5873d1,24523db64c1af3f40f27cb4416fa5ea6,5,,Entrega rápida,2016-10-20 00:00:00,2016-10-21 21:46:11
30028cb266d6336c52b2a7495c1f857f,a5049397ce179d0a0b31a46211fad358,5,,,2018-01-17 00:00:00,2018-01-19 23:31:35
9f2d9f2d48eb96ae8518b4b2df93d51b,aa6fe4963f1ceff46626f56e08564bdb,5,,,2018-04-04 00:00:00,2018-04-05 12:00:16
7b5ed72ca9c0c8ac9d3c9ae768916286,98d327b68db476d9384f34d87a4244cf,5,,,2017-07-29 00:00:00,2017-07-30 18:22:21
eb3445b9157edef536a9228a0f17c8ec,2a301a7ce18d62a743d2cdf9555c15c9,4,,,2018-01-23 00:00:00,2018-01-24 19:18:13
52b5e06c901bab89f7cf7e9314c01e32,38957bce5d0653b7a5b419556e7b9ba3,5,,,2018-08-16 00:00:00,2018-08-17 00:31:44
ac63e409cdaa0863092bc378473a7542,668691a590a0b7cd73f3b6587fb783da,5,,,2018-03-18 00:00:00,2018-03-18 20:25:38
23f7e04a31402fa92fa63f576f83f82b,bf17a7202282460d2e5bdb15bfc64373,3,,,2018-08-14 00:00:00,2018-08-19 20:07:00
64242b3c1b958aaae6a1777bdafb50eb,4e8c3b29f4bcb44200ab8296779d910b,4,,,2018-05-08 00:00:00,2018-05-10 18:19:12
bb73090765253176ef9a3984911870f9,ef0beb334211d552bb4bbb9b43e60248,1,,Meu produto não foi entregue!! Quero meu dinheiro de volta!,2018-08-15 00:00:00,2018-08-16 01:24:17
17c5dcb2fffc4a9c5687dbbca66dba38,ab9bec57955006309507e61f3bd2d21a,4,,,2018-06-28 00:00:00,2018-07-01 18:29:12
8e0e4a16140e641ce788790c7f8548b9,219347c42048a30943af4fecbcfd5746,5,,"Muito rápido parabéns
",2018-03-27 00:00:00,2018-03-28 01:57:12
9a52811c4236bc956f9585b038dfb365,fc1be7f6cfb7b99bdf73f54a357bf4b7,5,,,2018-08-03 00:00:00,2018-08-04 12:06:58
19862f7cdc87ed058ed168e8e9863e7e,a3c476831ccceb4aace3b6e6e60a2f50,5,,,2017-09-05 00:00:00,2017-09-06 09:02:35
0d05b499262e97238ac6c9ef318de64c,9dc0a33bcfa9c6bfa29e7434029a8631,3,,,2017-10-20 00:00:00,2017-10-21 10:19:00
356cb0d28f1a6ebcaae9b87bfc5adaab,cbe7720057164f59152cf8d2baab0722,5,,,2017-05-27 00:00:00,2017-06-02 10:56:29
a0922f01b4d00d41abd9a556b21abbfe,bba3a4e52c97d6726d2faf1f91016c86,3,,Faltou 1 peça ,2017-12-21 00:00:00,2017-12-24 14:12:36
b41332223d6e171fe223830b031f0fff,8ac2728285fd4228f35d907768b5288a,5,,Amei tudo muito lindo...,2017-03-14 00:00:00,2017-03-15 00:51:26
e09849438fb004c5e4b87c85b5b92719,4ca31d816ef051b337c5b2ecdbd58b77,5,Recomendo!,,2018-06-29 00:00:00,2018-07-02 02:25:43
7ee778a725e0802d53768266ee7a031b,0c350088bd84d6620d87abdd2b1e09ca,5,,,2018-04-13 00:00:00,2018-04-13 05:04:17
26f22113279ffaaf7410c8f0c5b6d4c8,3b44236022543714625fb6d8daaa0734,5,,,2018-04-26 00:00:00,2018-04-27 09:19:30
3e47ee5e922c857edaeb1f0249c70e7a,c4b6ce991d0e0bc8c0538001ee46366f,5,,"Otima loja,, recomendo,...",2017-05-03 00:00:00,2017-05-05 20:20:45
3af18feed992fb1dbb33e1134ba97422,1d1e77334238a731c494f066a6c0d500,4,,,2017-10-14 00:00:00,2017-10-14 19:12:57
f6c49a0d64b4c1dbe189545fcae600cc,c6ab8a5c6fbd3bf57e9ad8407d950cc6,3,,,2018-01-31 00:00:00,2018-01-31 23:09:42
9a89ed19650141e72c62b333ebed8104,f352ac1d5c7a30a8108382cdb40facc6,4,,Chegou no prazo! A caixa é muito bonita mas peca um pouco no acabamento.,2017-12-19 00:00:00,2017-12-22 14:23:38
22f1429c44c757fb27fed0182fb78dab,f9924bb345cacfbf0fda3cca1dfffcd8,2,,Produto estava com prazo de entrega para 13/04. No momento está em dois dias de atraso. Necessário verificar o porquê do atraso e regularizar entrega. Presente de aniversário pendente de entrega.,2018-04-15 00:00:00,2018-04-15 11:25:23
17e197acab695b64a2a0aa6d1b12cf34,59cbd87a939d4c38f0716708f496b4f1,4,,,2017-09-28 00:00:00,2017-09-29 03:12:50
5e80cb39c4d719971cd1c98888f74e44,2aab860630cc1798482e942ad176f05c,5,,"Modelo excelente, ergonômico de verdade. A entrega foi bem antes do prazo. 
Muito satisfeita",2018-02-09 00:00:00,2018-02-10 10:37:44
8c751d460c9916f26a26d319e42b27c1,131ca8643d9f990f2ab26e3a33ec7950,2,,"Foi feito estorno do produto , mas demora muito grande pra resolver o problema, mas resolvido",2017-05-11 00:00:00,2017-05-15 13:48:23
0531d5c15a92dc92c39738bcd347cfcd,7b2c820a0c74e5a87489ee2463ae2492,3,,,2017-07-19 00:00:00,2017-07-20 00:00:32
eb44346faacc13cc6dc535c53496d202,f0e979c2286c3db7279cfed49cf8f6f4,5,,Um amigo já tinha indicado a targaryen para compra de arduínos. Então fiz a compra já esperando um bom atendimento. O produto chegou rápido e muito bem embalado.,2017-08-22 00:00:00,2017-08-25 10:20:36
3d21c7adfde003d678005546c499f2c0,771c4f1f521f462e4b95619e648aaeab,1,,Falta a entrega da Cúpula para abajur modelo tradicional.,2017-03-29 00:00:00,2017-03-30 01:32:35
8731274ddc40f449a5ce1a14cdfcde77,cf70b7c4ec0170d19ee4259edded4b00,5,,,2017-10-11 00:00:00,2017-10-16 09:20:16
2ff52d35ba272ecd4ce12441264d4109,709df04791b8bd393b34a58de3cf142d,5,10,,2018-06-21 00:00:00,2018-06-22 17:19:26
e5b48a584cec8406e2722967491b4627,57a7b18332c1b9b26d96e35379af3a38,1,Zero,"Eu não recebi meu produto
",2018-08-26 00:00:00,2018-08-26 23:39:07
92e992d46bef16b26420799d0a597002,bd8c777b163d434c13d72bc016869c97,4,,,2018-08-17 00:00:00,2018-08-20 12:24:49
6521a10196070a28e0be6cf3b4a1bdd1,57519b17e3776c2f4fa3a4e7fe69ccf8,1,,"Bom dia Recebi a película quebrada. 

Assim que eu recebi a película ja abri um chamado aqui no site mais ninguém me retornou. ",2018-04-03 00:00:00,2018-04-06 13:05:50
c59abf8d66b69c798875e0055af63483,619d55679601970d4f11fd01cd162ecd,5,,Chegou tudo certinho,2018-08-04 00:00:00,2018-08-07 17:08:42
154b7a842f75518b6dd2672c80f8f69e,5f79e2da24a52e76bc22897df03a7901,3,,,2017-09-23 00:00:00,2017-09-24 15:28:07
9bf00fa80c2f7d9ca5fb583c48da85f7,bb16216a067e407c9e713fe14624e093,5,,,2018-05-16 00:00:00,2018-05-16 16:12:59
16b425a4dfc1905a31fca0f8fad1ddd7,148988b3acaa4d165fe1b3cfeff74a1f,5,,,2017-05-31 00:00:00,2017-06-03 16:30:22
c4afed1ebfc04a0e8eb6d354614f78c2,22ae8ab3dfa3ebdf917e692ac6c0348a,5,,,2017-04-20 00:00:00,2017-04-20 21:38:56
1819e614aa4db4f623db9a86706753fa,1fc147ecded099d8acf876cfaf66f731,3,,,2018-07-25 00:00:00,2018-07-26 11:34:41
ef2d1e310eae7eda37dc949a2883f422,7eb3e26f4add684a86cb34bf2a0fac59,5,,,2017-09-20 00:00:00,2017-09-21 11:45:39
38d10a77c07c6a77fb06074cbd136d90,bab0a62e41a5f0abc7f04989cdd7a6fd,5,,,2017-02-09 00:00:00,2017-02-09 12:16:12
49b1b86e28f4cb8162f4837ab4c1f38b,66fc85fce01ca94d68a669ad2f78c035,5,,,2018-08-10 00:00:00,2018-08-13 17:25:43
f5eb1c09a7ef6fe3b9e8ca922844d551,acfe3b4611df7e7efbd402bb5b5be2a3,5,,,2017-09-01 00:00:00,2017-09-03 01:25:14
eb63e139a37ef6ecf128f0a411be7a2f,1c9f6ba93f9fde712da4fa24ecc30660,5,Entrega super rápida,"A entrega foi muito rápida e veio o produto correto, porém a qualidade das bolsas deixou a desejar um pouco.. Fora isso tudo excelente!",2018-04-21 00:00:00,2018-05-02 17:25:54
edf9402bf12c978595a0b4bc5f994765,f16df3ab38440d905b5b78fe89972f69,1,,"Enviou capinha errada e ainda por cima a película trincada, não recomendo a ninguém comprar ",2018-04-14 00:00:00,2018-04-16 22:42:19
958e07882234815a0d682c808b1d81f5,81db77f7fab05cb60fa338aee13d08c7,5,,,2017-12-22 00:00:00,2017-12-28 13:41:52
27d8dd36c6bf59467066d6cc09147856,5ac82ecaa1e3713f2684dece00141c68,5,,,2018-06-21 00:00:00,2018-06-24 14:34:01
8138eac2e88eed9ace319137a2712ff6,ed00da1e5d293d3fda249e4df6036035,5,Excelente ,"Quanto a entrega excelente, o produto ainda não posso falar recebi ontem ",2018-07-26 00:00:00,2018-07-26 19:10:36
be25a764affdb3f5ae8d60d18587d459,0b277c8a59b6fac83b512d46a575c8cc,5,,,2017-06-22 00:00:00,2017-06-23 21:30:58
c1a24b80d714812b0ad8ce80999c2ffa,fbb362a74494da7dcf08aed5f2a471e2,3,,,2018-08-12 00:00:00,2018-08-13 17:55:44
6bec7835b1d5c71939c3e95716f12f67,9fa3141e41678109d614cc3ee569cb98,1,,,2017-12-19 00:00:00,2017-12-21 10:01:25
94d56da3bd6a9a3ad3cabfa050afbd76,24eaa9941af703f34c309aff1a56aa5e,5,,Amei a atenção dada pelo fornecedor!!,2018-02-16 00:00:00,2018-02-16 22:41:23
82fda0e20ccdfd6a32185c1b44af3fbb,d10768b753caf92effee124437f14321,5,recomendo,,2018-07-06 00:00:00,2018-07-07 13:42:05
4620a67603ababb12a56f521a124a400,62194497cd66edf084b172f8cdff8235,5,Ótimo produto!,Recomendo sim chegou no prazo e o produto é de ótima qualidade.,2018-08-07 00:00:00,2018-08-07 21:55:19
